Seq,input,output,json
16398,"제목: 계양 동양우남푸르미아 33평, 모던 인테리어 / 태그: 맞춤붙박이장,무드화이트,한샘바흐드레스룸,한샘시스템장,현관확장,전실확장,현관확장,전실확장,한샘3연동중문,3연동중문,중앙오픈현관장,팬트리장,현관팬트리장 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0011,spa_9999 / 스타일: sty_0002 / 예산: cos_0007","< 거실 > 도배와 마루만으로도 이미 말끔해진 거실입니다. 기존 아트월과 우물천정은 그대로 살리면서 조명으로 분위기 변화를 줘봤습니다^^ 주방 우물천정 평탄화 를 통해 주방천정을 깔끔하게하고, 그 공간을 활용하여 후드위치(자바라)를 이동 했습니다. 확실한 ㄷ자 주방 으로 바뀌니 수납공간과 조리공간도 늘어나고, 식탁공간도 확보되어 훨씬 효율적인 주방이 완성되었습니다:) < 안방 > 깔끔한 수납을 위해 빠질 수 없는 붙박이장 안방에도 한샘 무드화이트 맞춤붙박이장 으로 깔끔하게 맞춰 넣었습니다. < 드레스룸(입구방) > 입구쪽에 위치한 위치한 침실은, 붙박이장 설치시 창문을 가리지않아도 되어 드레스룸 사용하기에 딱입니다! 한샘 맞춤붙박이장 으로 공간이 더 높아보이고 깔끔하게 시공했습니다. 한쪽은 붙박이장으로 이불과 계절옷들을 깔끔하게 수납하고 오른쪽은 한샘 바흐드레스룸 으로 자주입는 옷들을 수납할 수 있도록 구성했습니다.","{""keywords"": [""거실"", ""주방"", ""안방"", ""드레스룸"", ""붙박이장"", ""수납공간"", ""조리공간""], ""style"": [""모던"", ""미니멀리즘""], ""colors"": [""화이트"", ""그레이"", ""베이지""], ""lighting"": [""부드러운 조명"", ""간접 조명""], ""space"": [""거실"", ""주방"", ""안방"", ""드레스룸""], ""furniture"": [""붙박이장"", ""식탁"", ""주방 가전""], ""mood"": [""깔끔함"", ""효율적"", ""편안함""], ""composition"": ""거실과 주방이 연결된 구조, 안방과 드레스룸이 조화를 이루는 배치"", ""camera_angle"": ""wide shot"", ""camera_params"": {""fov"": ""24mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""혼잡한 공간"", ""어두운 조명""]}"
26674,"제목: 화이트 인테리어에 파스텔 컬러를 더하다 / 태그: 거실인테리어,화이트인테리어,벽지,아트월,거실장,tv장,수납장,장식장,겸용수전,안방욕실,부부욕실,한샘바스,샤워부스,한샘바흐욕실,한샘바스,휴판넬,휴플로어,욕실,한샘욕실,아이방,자녀방,2층침대,벙커침대,책상,책장,옷장,한샘옷장,코너옷장,뮤트옷장,드레스룸,거울도어,서랍장,4단서랍장,코너장,침대,한샘침대,패브릭침대,침대협탁,사이드테이블,루버,프렌치인테리어,서랍장,한샘소파,패브릭소파,1인용소파,3인용소파,모듈소파,거실인테리어,원쓰리소파,한샘키친,키친바흐,한샘주방,수전,싱크,세라믹식탁,식탁의자,세라믹 / 공간: spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0007,spa_9999 / 스타일: sty_0002 / 예산: cos_0005","화이트 페인팅 벽지, 화이트 마블 벽판넬, 비앙코화이트 강마루 그리고 밀란 블랑 화이트 거실장으로 다양한 홈스타일링과 어울릴 수 있는 깔끔한 화이트 톤 거실을 준비했어요. 유로 500 페이지 주방의 은은한 로즈그레이 빛으로 차분하고 고급스러운 주방을 완성해보세요. 친환경 소재로 만들어진 모던 클래식 도어입니다. 손잡이가 없는 핸드리스 타입으로 모던함을 더하였고 가장자리 4면 엣지 마감으로 클래식한 무드를 연출하였습니다. 침실 메인 벽면을 루버 스타일로 시공하고 포인트 벽 조명까지 설치하여 침실에 프렌치한 감성을 더해주었습니다.","{""keywords"": [""화이트"", ""모던"", ""클래식"", ""프렌치"", ""고급스러운""], ""style"": [""모던"", ""클래식""], ""colors"": [""화이트"", ""로즈그레이""], ""lighting"": [""은은한"", ""포인트 조명""], ""space"": [""거실"", ""주방"", ""침실""], ""furniture"": [""거실장"", ""주방 가구"", ""모던 클래식 도어""], ""mood"": [""차분한"", ""깔끔한"", ""고급스러운""], ""composition"": ""다양한 홈스타일링과 어울리는 화이트 톤의 공간"", ""camera_angle"": ""정면"", ""camera_params"": {""fov"": ""35mm"", ""aperture"": ""f/4"", ""iso"": ""100"", ""shutter"": ""1/60""}, ""negative"": []}"
29759,"제목: 화이트톤 과 그레이 톤을 이용한 고급스럽고 따뜻한 분위기 연출한 리모델링 / 태그: 간접조명,라인조명,라인조명,광폭마루,무드디자인,팬트리수납,현관다용도실,프리미엄스윙중문,행잉형현관장,간접조명 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011 / 스타일: sty_0002 / 예산: cos_0001","먼저 보여드릴 공간은 현관 입니다 넓은 평형대를 가진 구조에선 현관 공간도 방 못지않게 넓은 모습인데요~ 여기에 현관장 하부를 띄우며 아래 간접등을 넣게되면 공간이 훨씬 더 넓어 보이는 효과에 디자인까지 주는 모습으로 연출됩니다 한샘에서 인기 많은 중문 제품인 ""프리미엄 스윙"" 중문도 화이트 색상으로 톤을 맞춰 따스하고 깔끔한 디자인으로 연출 했습니다 현관 다용도실 공간에는 한샘에 팬트리수납으로 구성해보았습니다 넓은 평수에는 현관에도 이러한 공간이 하나쯤은 있을텐데요 보통 창고용으로 비품들 수납할수 있게 구성하시는 사례가 많이 있어서 저도 수납 위주로 디자인 해보았습니다 벽에 포스트형 철재를 설치하여 선반을 설치하는 방식으로 선반위치는 고객님께서 유동적으로 변경 가능합니다 또한 선반 깊이가 너무 깊게 되면 위에 물건을 많이 적재 하게되면 처짐, 탈락 가능성도 있기 때문에 이러한 부분들 한샘에서 모두 고려하여 30cm로 구성되어 있습니다~ (수납 적재하실때 참고해주시면 되십니다!) 다음으로 보실 공간은 현관을 지나 복도 입니다 처음 현관 사진에서 보셨듯 현관 정면 벽에 목공사로 디자인을 잡아주며 간접등을 넣어 디자인한 모습입니다 위 디자인은 고객님께서 원하시는 디자인대로 얼마든지 바꿀수 있음 으로 말씀해주시면 반영하여 디자인 해드리겠습니다 제안드리는 디자인으로는 물결 처럼 부드러운 곡선으로 디자인 하며 라인조명을 천장에 함께 디자인 하여 무드 있는 분위기를 재연해보았습니다 공용욕실 공용욕실 또한 베이지 톤의 타일을 이용하여 차가울것 같은 공간에 따스함을 넣어보았습니다 젠다이 또한 벽과 같은 타일로 감싸 특별한 대리석 선반을 올릴 필요 없이 졸리컷 마감으로 한층 더 고급스러운 디자인으로 구성했습니다. 입구방 욕실 입구방 욕실 같은 경우 화이트톤 타일 보다 그레이톤 타일을 사용하여 디자인에 포인트를 주었습니다 공용욕실과 마찬가지로 젠다이를 제작하고 벽과 같은 타일로 들어간후 졸리컷 마감으로 디자인 주었습니다","{""keywords"": [""현관"", ""복도"", ""욕실"", ""수납"", ""디자인""], ""style"": [""모던"", ""미니멀리즘""], ""colors"": [""화이트"", ""베이지"", ""그레이""], ""lighting"": [""간접등"", ""라인조명""], ""space"": [""넓은 평형대"", ""다용도실""], ""furniture"": [""현관장"", ""선반""], ""mood"": [""따뜻한"", ""깔끔한"", ""고급스러운""], ""composition"": ""현관과 복도의 연결, 수납 공간과 욕실 디자인"", ""camera_angle"": ""wide shot"", ""camera_params"": {""fov"": ""24mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""혼잡한"", ""어두운"", ""지저분한""]}"
9450,"제목: 샷시,확장 포함 6000만원대 기본에 충실한 30평형대 리모델링! / 태그: 거실월플러스,공용욕실,한샘바스,부감도,30평형,철산쌍마한신,아트월,안방,안방,유로503침대,안방붙박이장,안방욕실,현관,중문 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999 / 스타일: sty_0002 / 예산: cos_0008",거실 우드톤 도어와 대리석 느낌의 와이드 월플러스로 소파쪽을 꾸민 깔끔한 화이트톤 인테리어 거실입니다. 식탁과 소파의 컬러가 거실과 어우러져 거실과 부엌을 조화롭게 이어줄 수 있습니다. 확장까지 진행해서 소파를 두니 거실이 더 넓어 평형이 30평형대가 아닌 것만 같은 기분이 들 수 있습니다.. 욕실 첫 번째로 보이는 공용욕실은 온화한 톤으로 넉넉하게 수납도 할 수 있는 벽장 겸 거울이 있어 효율이 좋게 되어있습니다.두 번째로 보이는 안방욕실은 유로 시리즈 욕실장으로 대리석과 조화를 이루는 슬림한 상판 스타일의 세련되게 꾸몄습니다. 미끄러지는 사고가 가장 많은 욕실이죠. 하지만 한샘 휴플로어는 특수 엠보싱 표면 가공으로 물에 젖어도 미끄러지지 않습니다. 또 타일과 다르게 줄눈이 없어 줄눈에 생기는 곰팡이도 덜하기 때문에 추천합니다.,"{""keywords"": [""거실"", ""욕실"", ""화이트톤"", ""우드톤"", ""대리석""], ""style"": [""모던"", ""미니멀리즘""], ""colors"": [""화이트"", ""우드"", ""대리석"", ""온화한 톤""], ""lighting"": [""자연광"", ""부드러운 조명""], ""space"": [""거실"", ""부엌"", ""공용욕실"", ""안방욕실""], ""furniture"": [""소파"", ""식탁"", ""벽장"", ""거울"", ""욕실장""], ""mood"": [""깔끔"", ""편안"", ""세련된""], ""composition"": ""거실과 부엌이 조화롭게 연결된 구조"", ""camera_angle"": ""정면"", ""camera_params"": {""fov"": ""35mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""혼잡한"", ""어지러운"", ""어두운""]}"
13858,"제목: 군산 미장 아이파크 1차 39평 화이트 내추럴 인테리어  / 태그: 39평,미장아이파크,아이파크1차,군산30평대아파트,미장동아파트,미장아이파크,아이파크1차,군산30평대아파트,미장동아파트,30평형아파트,30평대,부분리모델링,키친핏냉장고,화이트주방,상부장없는주방,아일랜드,한샘바스,휴플로어,휴판넬,미끄럼방지,욕실,욕실리모델링,욕실인테리어,현관장,신발장,벤치장,현관인테리어,화장대,파우더룸,파우더장,낮은화장대,높은화장대 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999 / 스타일: sty_0002 / 예산: cos_0004","낮은 파우더장, 현관 벤치장 젊은 분들은 기성 화장대 가구 보다, 한샘 낮은 파우더장 으로 심플하고 미니멀하면서 거울로 포인트 를 주는 디자인을 많이 선호하고 있습니다. 매트 화이트 모델로 밝지 않은 화이트톤의 은은하고 멋스러운 무광 의 제품으로 많은 여성분들께 인기 있는 제품입니다. 또한, 어린 자녀를 두신분들이나 어르신들이 계신 곳에 수납 실용성 과, 현관에 앉아서 신발을 신고 나갈 준비를 할수 있는 편리성 두가지를 동시에 가지고 있는 벤치 현관장 을 설계했습니다. 집의 얼굴이 되는 현관을 깔끔하고 스타일리쉬한 현관으로 바꾸었습니다.","{""keywords"": [""파우더장"", ""벤치장"", ""미니멀"", ""거울"", ""수납"", ""현관""], ""style"": [""심플"", ""모던"", ""미니멀리즘""], ""colors"": [""매트 화이트"", ""은은한 화이트톤""], ""lighting"": [""자연광"", ""부드러운 조명""], ""space"": [""현관"", ""거실""], ""furniture"": [""낮은 파우더장"", ""벤치장""], ""mood"": [""깔끔"", ""스타일리쉬"", ""편안함""], ""composition"": ""중앙에 낮은 파우더장과 벤치장이 배치된 현관"", ""camera_angle"": ""정면"", ""camera_params"": {""fov"": ""50"", ""aperture"": ""2.8"", ""iso"": ""100"", ""shutter"": ""1/60""}, ""negative"": []}"
8945,"제목: 서울시 강남구 삼성동 빌라 33평, 수납공간을 확보하여 항상 깔끔한 집 / 태그: 한샘,한샘리하우스,디자인아토,현관,현관인테리어,강남구인테리어,삼성동인테리어 / 공간: spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999 / 스타일: sty_0002 / 예산: cos_0007","현관 입니다. 일반 아파트 구조와는 약간 다르게 입구에서 부터 오른쪽은 방, 왼쪽은 거실 및 나머지 공간으로 통하는 입구 입니다. 일반적으로 중문을 설치 할 시 공간이 답답해 보일 것 같아 중문을 설치 하지 않고 공사를 진행 하였습니다. 기존의 진한 오크색상에서 화이트&내추럴 한 느낌으로 톤을 변경했습니다. 방들도 시스템에어컨 설치 후 단내림을 해주었고, 기존에 장 교체, 샤시교체로 더욱 더 깔끔한 공간을 만들어드렸습니다. 욕실은 공용은 연그레이, 안방은 베이지 타일로 시공을 했습니다 벽은 300*600각 바닥은 300*300각 시공을 했습니다.","{""keywords"": [""현관"", ""아파트"", ""입구"", ""거실"", ""방"", ""욕실""], ""style"": [""모던"", ""미니멀리즘""], ""colors"": [""화이트"", ""내추럴"", ""진한 오크"", ""연그레이"", ""베이지""], ""lighting"": [""자연광"", ""부드러운 조명""], ""space"": [""입구"", ""거실"", ""방"", ""욕실""], ""furniture"": [""시스템 에어컨""], ""mood"": [""깔끔"", ""편안""], ""composition"": ""입구에서 방과 거실로 이어지는 구조"", ""camera_angle"": ""정면"", ""camera_params"": {""fov"": ""35mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""어두운 색상"", ""복잡한 구조""]}"
28856,"제목: 수유동 극동, 웜화이트로 미니멀한 31평 아파트 인테리어 / 태그: 강마루,수퍼초슬림3연동중문,거실확장,간접조명,밀란100무드베이지,입수전스텐무광,한샘클린엠보씽크볼,화이트주방,한샘무드화이트,한샘붙박이장,간접조명,시스템에어컨,현관타일,한샘현관장,행잉형신발장,간접조명,수퍼초슬림3연동중문 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999 / 스타일: sty_0004 / 예산: cos_0009","체리색 크라운 몰딩과 정체 모를 디자인의 타일, 울퉁 불퉁한 옹벽까지 연식이 그대로 드러나는 현관입니다. 평형대에 비해 작은 신발장 수납 공간에 커다란 거울까지 자리잡고 있어 공간의 낭비가 많았던 공간이었습니다. 외부 소음과 먼지가 그대로 들어올 것만 같은 구조일 수밖에 없습니다. 시야를 가리는 우측벽의 키큰장이 답답해 보이고 수납공간이 많이 부족한 기존의 주방입니다. 긴다리 세면대와 수납력 없는 큰 거울, 300각의 작은 타일과 지저분한 메지들 올록 볼록 꽃무늬 도어 까지 각자 존재감을 내뿜고 있는 안방 욕실입니다.","{""keywords"": [""체리색"", ""크라운 몰딩"", ""타일"", ""옹벽"", ""현관"", ""신발장"", ""거울"", ""주방"", ""세면대"", ""욕실""], ""style"": [""빈티지"", ""모던""], ""colors"": [""체리색"", ""흰색"", ""회색""], ""lighting"": [""자연광"", ""부드러운 조명""], ""space"": [""현관"", ""주방"", ""욕실""], ""furniture"": [""신발장"", ""거울"", ""세면대"", ""키큰장""], ""mood"": [""답답함"", ""혼잡함""], ""composition"": ""복잡한 구조의 공간"", ""camera_angle"": ""45도"", ""camera_params"": {""fov"": ""35mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""소음"", ""먼지"", ""공간 낭비""]}"
12219,"제목: 시티세븐 더자이 58평 빗각이 많은 집 화이트 톤으로 깔끔하고 이쁘게!  / 태그: 실속형인테리어 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011 / 스타일: sty_0002 / 예산: cos_0007","안방 붙박이장을 크게 시공하여 충분한 수납공간을 확보하였습니다. 다운라이트 조명을 이용하여 밝은 느낌으로 연출하였습니다. 부부욕실로 이어지는 통로에 미가루버와 화장대를 설치하여 포인트 주었습니다. *주요 시공 : 한샘 붙박이장, 미가루버, 화장대 부부욕실 기존에 테두리가 유리로 되어있었던 것에서 목작업을 하여 프라이빗한 공간으로 만들어 드렸습니다. 한샘 카고D그레이 휴플로어와 콘크리트 화이트 판넬을 조합하여 세련되고 넓어보이는 욕실로 연출하였습니다. *주요시공 : 목공작업, 한샘 휴플로어, 휴판넬 시공 공용욕실 샤워부스를 설치하여 샤워하는 공간을 분리하였습니다. 카고 베이지 휴플로어와 콘크리트 화이트 판넬을 조합하여 세련된 느낌의 화장실로 시공하였고 콘크리트L그레이 판넬로 샤워하는 공간에 포인트를 줬습니다. *주요시공 : 샤워부스 , 한샘 휴플로어, 한샘 휴판넬","{""keywords"": [""안방"", ""붙박이장"", ""부부욕실"", ""공용욕실"", ""샤워부스""], ""style"": [""모던"", ""세련된""], ""colors"": [""D그레이"", ""화이트"", ""베이지"", ""L그레이""], ""lighting"": [""다운라이트"", ""밝은""], ""space"": [""안방"", ""부부욕실"", ""공용욕실""], ""furniture"": [""붙박이장"", ""미가루버"", ""화장대"", ""샤워부스""], ""mood"": [""편안함"", ""프라이빗""], ""composition"": ""안방과 욕실이 연결된 구조로, 붙박이장과 화장대가 배치된 모습"", ""camera_angle"": ""정면"", ""camera_params"": {""fov"": ""50"", ""aperture"": ""2.8"", ""iso"": ""100"", ""shutter"": ""1/60""}, ""negative"": []}"
12160,"제목: 화명동 코오롱하늘채 45평 전체 인테리어, 모던 그레이 스타일 / 태그: 부엌확장,부엌인테리어,화명동인테리어,주방인테리어추천,삼성시스템에어컨,천정간접조명,안방인테리어,밀란무드화이트,붙박이장,한샘수납장,서재방인테리어,한샘벽지,시스템에어컨,천정간접조명,한샘월플러스,한샘밀란창호,아치게이트,골드인테리어,전실인테리어,빌트인수납장,포세린타일,한샘밀란창호,한샘빌트인수납,한샘수납,한샘강마루,그레이스타일,시스템에어컨,거실확장,한샘밀란부엌,무드화이트,홈바인테리어,삼성비스포크인덕션,화이트부엌,부엌인테리어,한샘바스,휴플로어,휴판넬,샤워파티션,한샘부엌,부엌인테리어,삼성비스포크식기세척기,사각싱크볼,한샘키친판넬,화이트부엌,한샘붙박이장,안방인테리어,안방붙박이장,한샘조명,한샘수퍼슬림,슬라이딩도어,한샘창호,한샘중문,한샘밀란수퍼슬림,한샘3연동중문,골드포인트,무드화이트,현관장,한샘책장,자녀방인테리어,서재,한샘휴판넬,욕실인테리어,건식욕실,공용욕실,거실욕실 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011,spa_9999 / 스타일: sty_0002 / 예산: cos_0008","화명 코오롱하늘채 2차 아파트 45평의 구조는 각 방을 확장을 하면 공간을 보다 더 넓게 쓸 수 있습니다. 한샘 창호와 한샘 직시공을 통한 확장공사로 확장 후 우풍걱정을 덜 수 있습니다. 거실 공간은 확장을 통해 45평이라고 느껴지지 않도록 넓은 공간을 확보하였습니다. 삼성 시스템에어컨을 단내림하여 설치하여 간접조명을 넣고, 감각적인 공간으로 디자인하였습니다. 한샘 밀란창호는 에너지효율 1등급의 친환경 창호입니다. 한샘창호로 확장 후 추위 걱정을 덜 수 있습니다. 벽에는 한샘 월플러스 - 배수브그레이 제품을 사용하여 그레이 스타일을 표현하였으며, 한샘 월플러스는 SE0의 등급의 벽장재로 친환경적이며, 타일이나 대리석보다 관리가 편합니다. 다양한 월플러스 제품이 출시되어 있으며, 집의 분위기에 따라 설계 가능합니다. 비용도 합리적이라 어느 평형대에도 잘 어울립니다. 안방 파우더룸은 한샘 높은 화장대와 빌트인 수납장을 일체감있게 디자인하였습니다. 한샘 수납형 화장대는 컴팩트한 사이즈로 간단한 화장을 할 수 있는 가구입니다. 하부에는 서랍이 3칸이 있어 속옥이나 양말 등을 보관하기가 용이합니다. 입구 우방은 서재/멀티룸으로 디자인하였습니다. 그레이 톤 인테리어에 맡게 우드톤의 책상과 책장을 배치하여 고급스러운 느낌의 디자인을 했습니다. 중후한 멋이 있는 서재입니다.","{""keywords"": [""아파트"", ""확장"", ""거실"", ""친환경"", ""고급스러운"", ""서재"", ""멀티룸""], ""style"": [""모던"", ""그레이"", ""우드톤""], ""colors"": [""그레이"", ""우드"", ""화이트""], ""lighting"": [""간접조명"", ""자연광""], ""space"": [""거실"", ""안방"", ""파우더룸"", ""서재"", ""멀티룸""], ""furniture"": [""삼성 시스템에어컨"", ""한샘 화장대"", ""빌트인 수납장"", ""우드톤 책상"", ""책장""], ""mood"": [""감각적"", ""편안한"", ""고급스러운""], ""composition"": ""넓은 공간을 강조한 구조로, 각 방의 확장과 가구 배치가 조화롭게 이루어짐"", ""camera_angle"": ""wide-angle"", ""camera_params"": {""fov"": ""90"", ""aperture"": ""2.8"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""혼잡한"", ""어두운"", ""비효율적인""]}"
7673,"제목: 서울시 마포구 마포대우월드마크 KB800 앰버브라운 / 태그: 밀레올인원인덕션쿡탑,사각싱크볼,CGD84E,파포니브라이트 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_9999 / 스타일: sty_0002 / 예산: cos_0006","키큰장 라인의 가장 좌측은 기둥이지만 동일한 도어 판넬로 기둥을 감싸 좀 더 넓어보이는 부엌 공간을 연출하였습니다. 아일랜드쪽은 크리스탈 블랑 도어를 활용해 화이트&우드 스타일을 만들었습니다. 빌트인 커피머신기와 오븐을 설계하여 별도의 공간차지 없이 편하게 기기를 사용할 수 있도록 하였습니다 또한 빌트인 오븐 우측으로는 기존 발코니 나가는 길이지만, 수납장처럼 보이도록 판넬 2개로 문을 만들어 둔 스타일입니다. 다음은 욕실을 함께 보겠습니다. 욕실은 밝은 느낌을 연출하기 위해 베일화이트장을 사용하여 설계하였는데요, 베일화이트장은 부엌의 베일화이트와 동일한 도어입니다. 물받이 손잡이만 조금 다를 뿐, 동일한 유리도어를 사용해 더욱 깔끔하게 연출하실 수 있답니다 ! 안방의 수납장을 한번 살펴보도록 하겠습니다. 요즘 무몰딩이 대세인만큼 키친&바스관에서는 무몰딩 붙박이가 가능하답니다 ! 바흐브라운 몸통을 사용하는 경우, 천장/넓이 모두 비규격으로 설계가 가능합니다. 몰딩없이 들어가기 때문에 더욱 깔끔한 느낌을 연출하실 수 있습니다 !","{""keywords"": [""부엌"", ""욕실"", ""안방"", ""수납장"", ""무몰딩"", ""빌트인"", ""크리스탈 블랑 도어""], ""style"": [""화이트&우드"", ""모던"", ""미니멀리즘""], ""colors"": [""화이트"", ""우드"", ""베일화이트"", ""바흐브라운""], ""lighting"": [""밝은"", ""자연광""], ""space"": [""부엌"", ""욕실"", ""안방""], ""furniture"": [""키큰장"", ""아일랜드"", ""빌트인 커피머신"", ""빌트인 오븐"", ""수납장""], ""mood"": [""깔끔"", ""넓어보이는"", ""편안한""], ""composition"": ""부엌과 욕실, 안방의 수납장이 조화롭게 배치된 모습"", ""camera_angle"": ""전면"", ""camera_params"": {""fov"": ""50mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": []}"
10762,"제목: 안양시 평촌자이엘라 오피스텔 61평 펜트하우스 / 태그: 거실리모델링,템바보드리모델링,복층리모델링,복층인테리어,계단,간접우물천장,라인조명 / 공간: spa_0008,spa_0001,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999 / 스타일: sty_0002 / 예산: cos_0009","거실 거실조명은 메인등 없이 라인조명과 실링펜 , 그리고 라운드 간접우물천장 으로 설계 했습니다. tv아트월 벽면은 이번 컨셉인 화이트 우드에 적합하게 템바보드 와 함께 하부간접조명 을 추가하여 부담스럽지 않고 은은한 분위기 를 연출하였습니다. 바닥은 타일디자인의 한샘장판 으로 설계하였으며 계단부분도 새로 신설설계 하였습니다. 욕실 욕실은 덧방시공으로 타일욕실로 구성해 보았습니다. 하부장 아래 간접조명으로 불을 꺼두어도 어둡지 않을 공간을 마련했습니다. 드레스룸 , 멀티룸 드레스룸은 ㄷ자형으로 연계하여 시스템장만으로 부족한 수납을 코너 붙박이장으로 연계하였습니다. 다만 문을열게되면 도어의 사이즈가 들어갈만한 여유가 없어 슬라이딩 도어로 구성하였답니다.","{""keywords"": [""거실"", ""욕실"", ""드레스룸"", ""멀티룸"", ""라인조명"", ""간접조명"", ""슬라이딩 도어""], ""style"": [""모던"", ""미니멀리즘""], ""colors"": [""화이트"", ""우드"", ""네추럴""], ""lighting"": [""라인조명"", ""실링팬"", ""하부간접조명""], ""space"": [""거실"", ""욕실"", ""드레스룸"", ""멀티룸""], ""furniture"": [""템바보드"", ""코너 붙박이장"", ""슬라이딩 도어""], ""mood"": [""은은한"", ""편안한""], ""composition"": ""거실과 욕실, 드레스룸이 연결된 구조"", ""camera_angle"": ""wide shot"", ""camera_params"": {""fov"": ""24mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""혼잡한"", ""어두운""]}"
29050,"제목: 인천 SK스카이뷰 35평 따뜻한 분위기의 우리집 인테리어 / 태그: 거실욕실,거울장,비데일체형,무광수전,대형타일욕실,대면형주방,아일랜드,복도조명,빌트인냉장고,와인셀러,빌트인와인셀러,신발장,신발장조명,실링팬,tv매립,tv반매립,아트월,간접등,우물천장,원슬라이딩중문,중문,한샘중문,한샘원슬라이딩,조명거울,해바라기수전,호텔욕실,한샘주방,한샘유로주방,빌트인식기세척기,화이트거실,화이트거실인테리어,실링팬인테리어 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0011 / 스타일: sty_0002 / 예산: cos_0008",이번 공간은 주방 공간입니다. 기존 액자가 걸려있는쪽이 냉장고 장의 위치였고 아일랜드 위치가 반대쪽에 위치해 있었습니다. 하지만 고객님께서는 냉장고 3대를 구매 예정이셔서 니즈 에 맞는 레이아웃 을 짜드렸습니다. 냉장고 3대가 들어가지 못하는 자리는 식탁자리로 대체하며 기존 아일랜드 자리로 냉장고 자리를 만들어 냉장고+김치냉장고+와인셀러 가 들어갈수있는 자리를 확보해 드렸습니다. 아일랜드의 위치는 반대로 옮기면서 조리공간은 유지할수 있도록 하였구요. 조금 더 실용적인 주방 의 레이아웃을 제안드렸습니다. 주방의 모델은 한샘 유로 300 매트 웜코 제품으로 제안 드렸으며 상판은 오염에 강하고 스크레치나 충격에도 강한 내구성 좋은 상판을 원하셔서 프로토 로톤도 세라믹 상판 으로 추천드렸습니다. 세라믹 상판은 일반 인조대리석이나 엔지니어드 상판에비해 금액대가 비싼편이지만 대리석에 비해 관리가 편리하고 수명이길어 오래 사용하실수 있고 무엇보다 디자인까지 고급스러워 시공 후 만족도가 매우 높은 제품 입니다. 다음은 안방 욕실 입니다. 안방 욕실은 기존 샤워 부스 형태가 있었는데 유리 관리가 너무 힘들다고 말씀주셔서 조적 파티션 으로 제안드렸고 호텔같은 느낌의 욕실분위기를 원하셔서 조금 진한 그레이톤의 타일로 제안드렸습니다.,"{""keywords"": [""주방"", ""욕실"", ""냉장고"", ""아일랜드"", ""세라믹 상판"", ""타일""], ""style"": [""모던"", ""고급스러움""], ""colors"": [""웜톤"", ""그레이""], ""lighting"": [""자연광"", ""부드러운 조명""], ""space"": [""주방"", ""욕실""], ""furniture"": [""냉장고"", ""식탁"", ""아일랜드"", ""세라믹 상판""], ""mood"": [""실용적"", ""편안함""], ""composition"": ""주방과 욕실이 조화를 이루는 레이아웃"", ""camera_angle"": ""45도"", ""camera_params"": {""fov"": ""35mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""혼잡한 공간"", ""어두운 조명""]}"
