Seq,input,output,json
10905,"제목: 주엽 강선마을1단지 155㎡ 화이트&베이지 인테리어, 모던하고 깔끔한 스타일 / 태그: 거실욕실,콘트리트,화이트,파티션,슬라이딩장,ㄷ자주방,화이트,플랫화이트,장판,베이지,안방,붙박이장,화장대,화이트,안방욕실,콘트리트,은경슬라이딩,화이트,월플러스,아트월,장판,거실,화이트,베이지,중문,베이지,불투명유리,중문,현관,현관장,베이지,화이트,플랫화이트,장판,ㄷ자주방,화이트,베이지,화장대,붙박이장,화이트,장판,베이지 / 공간: spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0011,spa_9999 / 스타일: sty_0002 / 예산: cos_0007","거실은 폴딩도어를 설치함으로써 개방감있는 느낌을 주었습니다. 중문은 베이지튼으로 현관장은 화이트 톤으로 하였고, 중문 유리는 불투명 유리로 하여 거실이 안보이게 디자인 하였습니다. 안방 붙박이장 사이에 화장대를 넣어 사용하시기 편하게 디자인 하였습니다. ㄷ자 주방으로 화이트 모델로 디자인 하였습니다. 끝쪽엔 냉장고를 넣어 동선을 편하게 하였습니다.","{""keywords"": [""거실"", ""폴딩도어"", ""중문"", ""베이지"", ""화이트"", ""불투명 유리"", ""안방"", ""붙박이장"", ""화장대"", ""ㄷ자 주방"", ""냉장고""], ""style"": [""모던"", ""미니멀리즘""], ""colors"": [""베이지"", ""화이트""], ""lighting"": [""자연광"", ""부드러운 조명""], ""space"": [""거실"", ""안방"", ""주방""], ""furniture"": [""폴딩도어"", ""중문"", ""붙박이장"", ""화장대"", ""냉장고""], ""mood"": [""편안함"", ""개방감""], ""composition"": ""중심에 폴딩도어가 있는 거실과 ㄷ자 주방, 안방의 붙박이장과 화장대가 조화를 이루는 구성"", ""camera_angle"": ""정면"", ""camera_params"": {""fov"": ""35mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": []}"
16741,"제목: 세자매가 사는 카페같은 공간 / 태그: 현관중문,양문형중문,여닫이중문,빗각현관,사선형현관 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999 / 스타일: sty_0002 / 예산: cos_0007","#현관 -양문형중문 -빗각현관 공간이 모두 사각형일 필요는 없습니다! 빗각으로 설치된 중문으로 거실은 더 넗게 현관은 딱 필요한 부분만 사용토록 하였습니다. 덕분에 독특한 레이아웃을 가진 특별한 공간이 되었네요 :-) #거실 -거실확장 -유로팬트리 -실링팬 책이 많으신 고객님을 위해 일반 수납장 대신 한샘의 유로팬트리로 거실벽면을 채웠습니다. 높이 조절이 쉬워 다양한 크기의 책과 장식품을 진열할 수 있고 보다 카페같은 느낌이 나는 새로운 분위기의 거실입니다 :-) #부엌 -밀란 무드레드 -비스포크 빌트인 냉장고 밀란의 무드시리즈중 레드 모델로 하부장을 시공하여 색다른 주방이 탄생했습니다. 화이트를 베이스로 적재적소에 컬러들을 조합하여 획일화된 디자인이 아닌 나만의 인테리어가 가능합니다! #안방/침실 -붙박이장 + 파우더장 -빌트인수납장 세자매의 생활이 불편함이 없도록 각 실마다 수납을 꽉꽉 채웠습니다. 직장인인 큰언니의 방은 붙박이장과 파우더장으로, 대학생인 두 동생의 방은 책상과 빌트인 수납장으로 설계해드렸습니다. #다용도실 -보조주방 -세탁기단올림 본가에서 보내주시는 김치를 위한 김치냉장고는 다용도실로 배치하였습니다. 간이 하부장도 설치하여 보기 싫은 짐들을 넣어두거나 세탁용품을 보관하시도 하네요.","{""keywords"": [""현관"", ""거실"", ""부엌"", ""안방"", ""다용도실""], ""style"": [""모던"", ""카페 스타일"", ""미니멀리즘""], ""colors"": [""화이트"", ""레드"", ""네이비"", ""우드""], ""lighting"": [""자연광"", ""부드러운 조명""], ""space"": [""사각형"", ""빗각"", ""확장된 공간""], ""furniture"": [""양문형 중문"", ""유로팬트리"", ""비스포크 냉장고"", ""붙박이장"", ""파우더장"", ""세탁기""], ""mood"": [""편안한"", ""독특한"", ""아늑한""], ""composition"": ""다양한 공간이 조화롭게 배치된 인테리어"", ""camera_angle"": ""정면"", ""camera_params"": {""fov"": ""35mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""혼잡한"", ""어지러운"", ""어두운""]}"
25546,"제목: [입주예정]거제동 레이카운티35평 - 누구에게나 보여주고 싶은 완성된 휴식공간 / 태그: 리니아,아카이브,리니아,한샘리니아식탁,바흐802리니아식탁,서재,멀티룸,선데이,선데이소파,선데이소파,성인자녀방,자녀방,아카이브,MZ거실장,유로503뉴트럴화이트침대,호텔침대,한샘침대,패널,호탤침대패널,협탁,2단서랍장 / 공간: spa_0001,spa_0009,spa_0006,spa_0005,spa_9999 / 스타일: sty_0002 / 예산: cos_0006",가족 모두 모이는 편안한 공간으로 꾸미고자 사선형 라운지 소파를 추천드려요 유니크한 사선 라운지 모듈과 고급스러운 패브릭이 돋보이는 데이베드 스타일의 선데이 소파입니다. 푹신한 등쿠션과 널찍한 좌방석으로 편안한 휴식 시간을 가져보세요^^ 트렌디한 감각이 돋보이는 거실장 MZ 세대의 감성 그대로 실플하면서 감각적인 디자인을 선물해드려요 모던한 화이트 톤으로 주방과 거실을 연결해 주어 더욱 넓어 보이고 고급스러운 거실주방을 꾸며주어요 고급스럽고 트렌디한 화이트 루바 디자인 따뜻한 뉴트럴화이트 컬러에 루바디자인의 아트월로 고급호텔침실을 완성해 보세요 다양한 사이즈의 패널로 고객님의 침실 사이즈에 맞추어 설치가능합니다. 패널 사이즈에 맞추어 다양한 협탁과 서랍으로 침실공간을 수납공간으로 바꾸어줍니다. 나만의 취향을 담은 부티크 호텔 침대 유니크한 디자인과 실용적인 기능을 담은 나만의 부티크 호텔침실을 성인자녀분께 선물하세요 도무스 멀티 식탁과 유닛 콘솔로 서재를 멀티룸으로 꾸며 회의실처럼 쓸수있어요 오늘 준비한 랜선집들이는 여기까지입니다. 홈아이디어를 보고 한샘 동래점을 방문하시면 무료 주차권과 추가 혜택을 받으실 수 있어요 상담예약을 하고 오시면 기다리시지 않고 바로 상담받으실 수 있으니 상담신청 많이많이 해주세요 ^^,"{""keywords"": [""가족"", ""편안한 공간"", ""사선형 라운지 소파"", ""고급스러운 패브릭"", ""모던한 화이트 톤"", ""트렌디한 디자인"", ""부티크 호텔 침대""], ""style"": [""모던"", ""트렌디"", ""고급스러운""], ""colors"": [""화이트"", ""뉴트럴화이트"", ""따뜻한 색조""], ""lighting"": [""자연광"", ""부드러운 조명""], ""space"": [""거실"", ""주방"", ""침실"", ""서재""], ""furniture"": [""사선형 라운지 소파"", ""데이베드"", ""거실장"", ""침대"", ""식탁"", ""유닛 콘솔""], ""mood"": [""편안함"", ""아늑함"", ""세련됨""], ""composition"": ""거실과 주방이 연결된 공간에 다양한 가구가 배치된 모습"", ""camera_angle"": ""45도"", ""camera_params"": {""fov"": ""35mm"", ""aperture"": ""f/2.8"", ""iso"": ""100"", ""shutter"": ""1/60""}, ""negative"": [""혼잡한 공간"", ""어두운 조명"", ""구식 가구""]}"
29338,"제목: 모던한 화이트 인테리어의 정수 24평 신혼집 인테리어 / 태그: 무드화이트,슬림소프트3연동중문,사하라라이트,TV반매립,슬림소프트3연동중문,한샘무드화이트,포세린타일,조명거울,졸리컷,,한샘무드화이트,한샘바흐드레스룸,휴젠트,TV반매립,TV반매립,시스템에어컨단내림,마블스퀘어,사하라라이트,TV반매립,중문파티션디자인 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0011 / 스타일: sty_0004 / 예산: cos_0007","거실은 확장을 진행하였습니다. 마포 용강래미안은 거실 발코니가 광폭으로 넓은편이라 확장을 하게 되면 보다 많은 공간을 확보할 수 있습니다. 거실 TV벽면은 TV를 보다 슬림하게 시공될 수 있도록 반매립 박스를 시공하여 드렸고, 시스템에어컨 시공을 위해 에어컨박스를 시공하여 간접조명까지 시공하여 드렸습니다. 안방에는 부엌 제품과 같은 색상의 무드화이트 붙박이장을 시공하여 드렸습니다. 또한, 옆쪽 작은 드레스룸 공간에는 한샘 바흐드레스룸 시스템장 시공을 하여 수납 확보에 집중하였습니다. 기존 안방 내창은 지면에서부터 천장까지 올라가는 장창이었지만, 침대와 기타 가구를 보다 효율적으로 배치할 수 있도록 창 높이를 줄여서 시공하여 드렸습니다.","{""keywords"": [""거실"", ""확장"", ""발코니"", ""TV벽면"", ""시스템에어컨"", ""무드화이트"", ""붙박이장"", ""드레스룸"", ""수납""], ""style"": [""현대적"", ""미니멀리즘""], ""colors"": [""화이트"", ""그레이"", ""블랙""], ""lighting"": [""간접조명"", ""자연광""], ""space"": [""거실"", ""안방"", ""드레스룸""], ""furniture"": [""TV"", ""붙박이장"", ""침대"", ""드레스룸 시스템장""], ""mood"": [""편안함"", ""모던함""], ""composition"": ""거실과 안방의 연결, 효율적인 가구 배치"", ""camera_angle"": ""wide shot"", ""camera_params"": {""fov"": ""24mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""혼잡함"", ""어두운 색상"", ""구식 가구""]}"
19051,"제목: 주방과 거실의 소통하는공간 / 태그: 거실인테리어,우물천장,폴딩도어,거실인테리어우물천장폴딩도어,관저동신선마을아파트,한샘리하우스쓰리피대리점,밀란303스튜디오코튼그레이SL화장대,유로503침대뉴트럴화이트SS민자형,안녕하세요한샘리하우스쓰리피대리점입니다소개해드릴현장은세대내의개방감을확보하여가족들간의소통있는공간으로연출된45평아파트입니다,유로100매트화이트,유로503디아고식탁,취미활동을위한수납공간,일상의피로회복과생각을정리할수있는독립된공간,한샘드레스룸,브론즈미러,한샘매트화이트주방,개방감좋은넓은주방,한샘붙박이장유로300터치크림,한샘월플러스,현장정보,공급14994㎡전용11972㎡45평 / 공간: spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011,spa_9999 / 스타일: sty_0002 / 예산: cos_0009","기존 평면에 표기된 불편한 동선들을 정리하여 가족과 함께 소통할수 있는공간으로 정리했습니다. 드레스룸과 통하는 문을 없앤후 가벽으로 형성하여 독립된 서재공간으로 변경하였으며,취미활동으로 인한 수집품 수납을 위한 수납공간을 설치해드렸으며,복잡한 생각을 정리할수있는 아주 심플한 구성으로 간결한 서재구성으로 연출하였습니다. 낮에 창을 통해 답답한생각을 정리했다면,저녁에는 수납장이 비워진 벽을 바라보면서 복잡한 생각을 정리할수 있도록 하였습니다. 기존 타일욕실의 단점인 줄눈오염,바닥의 미끄러움을 해결하기 위하여 한샘 욕실구성으로 벽은 고급대리석 느낌의 카라라화이트,바닥은 4계절 문안하게 잘 어울리는 미끄럼방지가 탁월한 카고그레이 휴플로어로 시공하였습니다.손주들이 놀러올때 시원하게 물놀이할수 있는 깔끔한SMC 욕조로 바꾸어 드렸으며,상부장에는 거울을 확인함과 동싱에 감추는수납과, 일상용품을 수시로 사용할수 있도록 선반형 슬라이딩장으로 구성하였습니다. 욕실 청소를 편리하게 하기위해 청소스프레이건도 설치해 드렸습니다. 현관입구에 위치한 입구방에는 드레스룸으로 구성하여 자주착용하는 옷은 바흐드레스룸 오픈형 으로 사용 하시고,계절별로 착용하시는 옷들은 한샘 매트화이트 수납장을 설치하여 보관하도록 하였습니다. 대면형으로 수납구성을 하여 따로 거울을 설치하는대신 수납장 도어에 고급스러운 브론즈 거울미러를 설치하였습니다. 직장생활을 하며 독립을 앞둔 자녀분께 꼭 필요한 구성으로 붙박이장.화장대.침대 구성으로만 선정하여 배치한 공간입니다. 프리미엄 중문으로 기존 현관방화문의 답답했던 부분을 개방감을 갖게 하였으며,실내로 들어온 현관장에는 소장하고 싶은 신발들을 보관할수 있으며,중앙오픈장을 통해서 가족의 추억이담긴 액자나 외출시에 급하게 챙겨야하는 자동차키.소품악세사리들을 진열할수 있게 하였습니다.기존에 단차가 있었던 현관장앞에는 단올림 공사를 하여 중문을 열고 들어오면서 바로 쾌적한 실내공간과 만날수 있도록 구성하였습니다.","{""keywords"": [""가족"", ""소통"", ""서재"", ""욕실"", ""드레스룸"", ""수납공간"", ""프리미엄"", ""중문""], ""style"": [""모던"", ""심플"", ""고급스러운""], ""colors"": [""화이트"", ""그레이"", ""브론즈""], ""lighting"": [""자연광"", ""부드러운 조명""], ""space"": [""서재"", ""욕실"", ""드레스룸"", ""현관""], ""furniture"": [""책상"", ""의자"", ""수납장"", ""침대"", ""화장대"", ""SMC 욕조""], ""mood"": [""편안한"", ""아늑한"", ""기능적인""], ""composition"": ""가족과 소통할 수 있는 공간으로 구성된 서재와 욕실, 드레스룸, 현관이 조화롭게 배치된 모습"", ""camera_angle"": ""전경"", ""camera_params"": {""fov"": ""50"", ""aperture"": ""2.8"", ""iso"": ""100"", ""shutter"": ""1/60""}, ""negative"": [""혼잡한"", ""어두운"", ""복잡한""]}"
21360,"제목: 동대문구 장안 래미안 2차 30평, 확장형 모던 인테리어 / 태그: 주방확장형ㅡ자주방 / 공간: spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_9999 / 스타일: sty_0002 / 예산: cos_0009","발코니가 넓게  나온만큼 확장을 진행해 더 크게 사용할수있게 계획한 거실입니다. 거실확장부 천정 위에는 시스템 에어컨을 구성했습니다. 시스템에어컨은 스탠드에어컨과 달리 별도 공간을 차지하지 않기 때문에 공간을 효율적으로 활용할 수 있고, 그만큼 인테리어 선택의 폭이 넓어지는 장점이 있어요~ 실링펜도 설치하였습니다. 실내공기를 고르고 넓게  순환 시킬수 있으며 천장에 설치하여 바닥으로 바람을 보내는 기기 입니다. 여름에는 더운공기를 위쪽으로 겨울에는 더운공기를 아래로 천장과 바닥과 온도차이를 줄여주는 장점이있답니다! 주방 한샘의   플랫화이트를 사용하여 고객님이 원하시는 화이트 톤의 깔끔한 주방을 만들어 드렸습니다. 침니후드로 포인트를 주었고 스마트 터치기기도 설치하였습니다! 확장후 창가하단밑에는 주방 하부장으로 수납을 할수있도록 진행하였습니다. 안방 안방 붙박이장은 TV 장 겸용으로 밀란100 매트화이트 빌트인으로제작되었습니다 자녀방 플랫화이트 수납장을 설치했어요! 단지 자녀방이 아닐지라도 빌트인 or 붙박이 수납장은 여러모로 활용도가 높습니다!","{""keywords"": [""거실"", ""발코니"", ""주방"", ""안방"", ""자녀방"", ""수납장"", ""시스템 에어컨"", ""실링팬"", ""침니후드""], ""style"": [""모던"", ""미니멀리즘""], ""colors"": [""화이트"", ""매트화이트""], ""lighting"": [""자연광"", ""인공조명""], ""space"": [""넓은 거실"", ""확장된 발코니"", ""깔끔한 주방"", ""안방"", ""자녀방""], ""furniture"": [""붙박이장"", ""수납장"", ""스마트 터치기기"", ""침대""], ""mood"": [""편안함"", ""아늑함""], ""composition"": ""거실과 주방이 연결된 오픈 플랜 구조, 발코니가 보이는 시점"", ""camera_angle"": ""45도 각도"", ""camera_params"": {""fov"": ""35mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""혼잡한 공간"", ""어두운 조명""]}"
16733,"제목: 부천 중흥마을신동아 36평형, 수납력 좋은 화이트 & 그레이 인테리어 / 태그: 3연동중문,중문,초슬림중문,현관인테리어,거실인테리어,한샘월플러스,한샘마루,월플러스,배수브라이트,거실인테리어,주방인테리어,장식장,조명장식장,침대장,붙박이장,한샘빌트인,한샘부엌,키친,부엌인테리어,키친판넬,한샘장식장,부엌장식장,한샘부엌,한샘침대장,한샘수납장,안방인테리어,한샘필름,현관인테리어,휴플로어,휴판넬,한샘바스,욕실인테리어 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999 / 스타일: sty_0002 / 예산: cos_0008","현관 고객님께서는 평소 신발을 신으실때 벽을 손으로 짚으시는 습관이 있어 벽지에 때가 타는것이 고민이셨습니다. 필름은 상대적으로 벽지에 비해 손때가 잘 타지 않는 장점이 있기 때문에, 현관 맞은편 벽면은 목공으로 알판 작업을 해주고 연한 베이지 컬러의 필름으로 마감 해드렸습니다. 주요자재 한샘 필름 <S212> 한샘 중문 <초슬림 3연동 중문 S200> 한샘 라이트 <3인치 다운라이트> 한샘 수납 <무드화이트 행잉형 현관장> 안방 많은 짐을 보관할 수납장과 침대의 배치를 고민하셨던 고객님께 강력 추천한 제품 입니다. 평상장에 침대장과 붙박이장을 연장 시공하여 ㄱ자 타입의 수납을 설계 해드렸습니다. 수납공간 확보는 물론, 깔끔한 이미지까지 연출 했습니다. 주요자재 한샘 마루 <스타일그레이오크> 한샘 수납 <매트화이트 붙박이장, 침대장> 한샘 수납 <평상장>","{""keywords"": [""현관"", ""수납"", ""침대"", ""벽지"", ""필름"", ""중문""], ""style"": [""모던"", ""미니멀리즘""], ""colors"": [""연한 베이지"", ""무드화이트"", ""스타일그레이오크""], ""lighting"": [""다운라이트"", ""부드러운 조명""], ""space"": [""현관"", ""안방""], ""furniture"": [""행잉형 현관장"", ""붙박이장"", ""침대장"", ""평상장""], ""mood"": [""깔끔"", ""편안""], ""composition"": ""ㄱ자 형태의 수납공간과 침대 배치"", ""camera_angle"": ""정면"", ""camera_params"": {""fov"": ""50mm"", ""aperture"": ""f/2.8"", ""iso"": ""100"", ""shutter"": ""1/60""}, ""negative"": [""혼잡한 공간"", ""어두운 조명""]}"
13642,"제목: 모던함의 끝!! 의정부 호반베르디움 34평 인테리어 / 태그: 3D제안,가상시뮬레이션,평면도,인테리어디자인,한샘인테리어,한샘리모델링,라인조명,무몰딩,간접조명,키친핏,무늬목도어,히든도어,라인조명,와이드강마루,강마루,서재,중문,현관장,현관,한샘중문,한샘현관장,젠슬라이딩중문,IOT사계절팬,환풍기,파티션중문,중문,히든도어,폴딩도어,라인조명,무몰딩,아트월,월플러스,컴팩트판넬,빌트인,와이드강마루,강마루,와이드강마루,무늬목,파우더장,화장대,한샘,한샘리모델링,한샘인테리어,의정부한샘,현관장,중문,파티션중문,중문파티션,현관환기,벤치,벤치현관장,장식장,한샘현관장,한샘도어,도어,무늬목도어,히든도어,무늬목도어,한샘붙박이장,붙박이장,바흐브라운붙박이장,한샘바흐붙박이장,브론즈유리,유리도어,붙박이장조명,한샘욕실,한샘바스,욕실인테리어,욕실리모델링,600각타일,무광니켈,스마트거울,조명거울,세면대,양변기,비데,한샘욕실,한샘바스,욕실인테리어,욕실리모델링,비데,양변기,세면대,조명거울,샤워기,무광니켈,타일욕실,욕실타일,한샘인테리어,한샘리모델링,한샘인테리어,한샘리모델링,의정부한샘,의정부호반베르디움,의정부인테리어,의정부리모델링,호반베르디움인테리어,호반베르디움리모델링,평면도,한샘주방,한샘키친,주방인테리어,주방리모델링,그레이스화이트,한샘그레이스,한샘식탁,씽크볼,후드,인덕션,키친핏 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011,spa_9999 / 스타일: sty_0002 / 예산: cos_0009","# 서재 -설계포인트 1. 고객님께서 가구배치 및 소품인테리어 예정으로 도배시공 및 와이드 강마루시공 2. 무늬목 히든도어, 라인간접조명 및 2인치 매립등 시공 -주요자재 1. 한샘 바흐 무늬목 도어 2. 한샘 강마루7.5T 와이드 강마루 3. 2인치 매립등 # 침실 -설계포인트 1. 고객님께서 가구배치 및 소품인테리어 예정으로 도배시공 및 와이드 강마루시공 2. 무늬목 히든도어, 라인간접조명 및 2인치 매립등 시공 -주요자재 1. 한샘 바흐 무늬목 도어 2. 한샘 강마루7.5T 와이드 강마루 3. 2인치 매립등 # 안방 -설계포인트 1. 고객님께서 가구배치 및 소품인테리어 예정으로 도배시공 및 와이드 강마루시공 2. 무늬목 히든도어, 라인간접조명 및 2인치 매립등 시공 -주요자재 1. 한샘 바흐 무늬목 도어 2. 한샘 강마루7.5T 와이드 강마루 3. 2인치 매립등 # 드레스룸 -설계포인트 1. 애매한 안방사이즈를 넓직한 드레스룸으로 변경 2. 무게감있는 바흐 브라운 붙박이장 시공과 붙박이장 안쪽의 조명효과를 확실하게 살릴 수 있는 브론즈 유리도어 3. 아치형 게이트 시공 -주요자재 1. 한샘 바흐 무늬목 도어 2. 한샘 강마루7.5T 와이드 강마루 3. 2인치 매립등 4. 한샘 바흐브라운 붙박이장 # 파우더룸 -설계포인트 1. 안방욕실 맞은편 바흐 빌트인 파우더장 시공 -주요자재 1. 한샘 바흐 서재파우더장 빌트인","{""keywords"": [""서재"", ""침실"", ""안방"", ""드레스룸"", ""파우더룸"", ""가구배치"", ""소품인테리어"", ""무늬목 히든도어"", ""라인간접조명"", ""매립등""], ""style"": [""모던"", ""미니멀리즘""], ""colors"": [""브라운"", ""화이트"", ""베이지""], ""lighting"": [""간접조명"", ""매립등""], ""space"": [""서재"", ""침실"", ""안방"", ""드레스룸"", ""파우더룸""], ""furniture"": [""붙박이장"", ""파우더장"", ""강마루""], ""mood"": [""편안함"", ""아늑함""], ""composition"": ""다양한 공간이 조화를 이루는 인테리어"", ""camera_angle"": ""45도"", ""camera_params"": {""fov"": ""35mm"", ""aperture"": ""f/4"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": []}"
20899,"제목: 영종 창보밀레시티 23평, 우드톤의 내추럴 인테리어 / 태그: 거실인테리어,간접조명,장판,드레스룸,드레스룸인테리어,시스템장,시스템장,한샘드레스룸,월플러스,거실인테리어,한샘월플러스,한샘장판,주방인테리어,한샘키친,주방확장,키친판넬,주방확장,주방인테리어,한샘무드화이트,한샘바스,욕실인테리어,한샘바스,욕실인테리어,휴판넬,휴플로어,한샘중문,현관인테리어,한샘팬트리,유로팬트리,한샘드레스룸,현관장,한샘현관장,현관인테리어 / 공간: spa_0008,spa_0001,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999 / 스타일: sty_0001 / 예산: cos_0006","거실 거실 아트월에는 베이지톤의 한샘 월플러스로 내추럴한 분위기를 더해주고, 안방과 주방방 사이의 벽면도 월플러스로 마감하여 통일감을 주었습니다. 늦은 저녁에는 메인등을 대신하여 간접조명을 활용하면 더욱 아늑한 분위기를 조성 할 수 있습니다. 주요자재 한샘 장판 <휴장판 3.5T> 한샘 와이드 월플러스 <사하라> 한샘 라이트 <3인치 다운라이트> 현관 현관은 신발장의 하단 부분에도 신발을 수납하실 수 있도록 행잉형으로 설계했고, 중문은 아치형으로 설치하여 입구에서부터 아늑하고 내추럴한 분위기가 연출 될 수 있도록 했습니다. 주요자재 한샘 중문 <라운드 프리미엄 스윙 중문> 한샘 라이트 <3인치 다운라이트> 한샘 수납 <무드화이트 행잉형 현관장>","{""keywords"": [""거실"", ""아트월"", ""베이지톤"", ""내추럴"", ""통일감"", ""간접조명"", ""아늑한 분위기"", ""현관"", ""신발장"", ""아치형 중문""], ""style"": [""내추럴"", ""모던""], ""colors"": [""베이지"", ""화이트""], ""lighting"": [""간접조명"", ""다운라이트""], ""space"": [""거실"", ""현관""], ""furniture"": [""신발장"", ""행잉형 수납"", ""중문""], ""mood"": [""아늑함"", ""편안함""], ""composition"": ""거실과 현관이 연결된 구조로, 아트월과 신발장이 조화를 이루는 구성"", ""camera_angle"": ""wide"", ""camera_params"": {""fov"": ""24mm"", ""aperture"": ""f/4"", ""iso"": ""400"", ""shutter"": ""1/60""}, ""negative"": []}"
19886,"제목: 엄궁 한신2차아파트 28평 - T자형 아일랜드로 수납에 식탁까지 해결 / 태그: 거실TV장,슬라이딩장,젠슬라이딩중문,붙박이장,한샘무드화이트붙박이장,무드화이트,한샘부엌,밀란100무드화이트 / 공간: spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0004,spa_0011,spa_9999 / 스타일: sty_0004 / 예산: cos_0005",오늘은 부산 사상구 엄궁동에 위치한 한신2차아파트에 꾸민 신혼부부의 아늑하고 따뜻한 신혼집 꾸미기를 소개합니다.,"{""keywords"": [""부산"", ""신혼부부"", ""아늑한"", ""따뜻한"", ""아파트""], ""style"": [""모던"", ""스칸디나비안""], ""colors"": [""따뜻한 베이지"", ""화이트"", ""소프트 그레이""], ""lighting"": [""자연광"", ""부드러운 조명""], ""space"": [""거실"", ""주방"", ""침실""], ""furniture"": [""소파"", ""커피 테이블"", ""식탁"", ""침대""], ""mood"": [""편안한"", ""환영하는""], ""composition"": ""중앙에 소파와 커피 테이블이 배치된 거실, 배경에 주방과 침실이 보이는 구조"", ""camera_angle"": ""눈높이"", ""camera_params"": {""fov"": ""50"", ""aperture"": ""2.8"", ""iso"": ""200"", ""shutter"": ""1/60""}, ""negative"": [""어수선한"", ""차가운""]}"
